date_key,month,day,year,weekend,season_canada
342,5,1,94,no,winter,winter
907,28,6,09,yes,summer,summer
212,26,9,90,no,fall,fall
343,16,1,94,yes,winter,winter
908,4,7,09,yes,summer,summer
213,8,11,90,no,fall,fall
344,17,1,94,no,winter,winter
909,26,7,09,yes,summer,summer
214,13,11,90,no,fall,fall
345,28,1,94,no,winter,winter
910,26,7,09,yes,summer,summer
215,16,12,90,yes,fall,fall
346,28,1,94,no,winter,winter
911,14,5,09,no,spring,spring
216,16,12,90,yes,fall,fall
347,16,4,94,yes,spring,spring
912,14,5,09,no,spring,spring
217,17,6,10,no,spring,spring
348,26,4,94,no,spring,spring
913,5,4,09,yes,spring,spring
218,17,6,10,no,spring,spring
349,18,5,94,no,spring,spring
914,4,5,09,no,spring,spring
350,18,5,94,no,spring,spring
219,11,1,91,no,winter,winter
915,23,6,10,no,summer,summer
220,11,1,91,no,winter,winter
351,22,5,94,yes,spring,spring
916,23,6,10,no,summer,summer
221,12,3,91,no,winter,winter
352,22,5,94,yes,spring,spring
222,12,3,91,no,winter,winter
917,4,8,09,no,summer,summer
353,18,6,94,yes,spring,spring
223,1,4,91,no,spring,spring
918,4,8,09,no,summer,summer
354,18,6,94,yes,spring,spring
224,1,4,91,no,spring,spring
355,24,7,94,yes,summer,summer
919,14,8,09,no,summer,summer
225,7,4,91,yes,spring,spring
356,24,7,94,yes,summer,summer
920,14,8,09,no,summer,summer
226,8,4,91,no,spring,spring
921,23,6,10,no,summer,summer
357,4,7,95,no,summer,summer
227,1,5,91,no,spring,spring
922,6,7,10,no,summer,summer
358,4,7,95,no,summer,summer
228,1,5,91,no,spring,spring
923,23,8,09,yes,summer,summer
359,25,5,94,no,spring,spring
229,8,5,91,no,spring,spring
924,23,8,09,yes,summer,summer
360,25,5,94,no,spring,spring
925,25,10,09,yes,fall,fall
230,9,5,91,no,spring,spring
361,1,8,94,no,summer,summer
926,28,10,09,no,fall,fall
231,29,6,91,yes,summer,summer
362,1,8,94,no,summer,summer
363,4,8,94,no,summer,summer
927,1,8,07,no,summer,summer
232,29,6,91,yes,summer,summer
928,1,8,07,no,summer,summer
233,3,7,91,no,summer,summer
364,4,8,94,no,summer,summer
929,4,11,07,yes,fall,fall
234,3,7,91,no,summer,summer
365,4,8,94,no,summer,summer
930,4,11,07,yes,fall,fall
235,9,7,91,no,summer,summer
366,4,8,94,no,summer,summer
236,10,7,91,no,summer,summer
931,4,12,07,no,winter,winter
367,27,8,94,yes,summer,summer
237,11,7,91,no,summer,summer
932,4,12,07,no,winter,winter
368,27,8,94,yes,summer,summer
238,11,7,91,no,summer,summer
933,28,9,08,yes,fall,fall
369,28,8,94,yes,summer,summer
239,22,7,91,no,summer,summer
934,28,9,08,yes,fall,fall
370,28,8,94,yes,summer,summer
240,22,7,91,no,summer,summer
935,21,8,10,yes,summer,summer
371,17,10,94,no,fall,fall
241,22,7,91,no,summer,summer
936,22,8,10,yes,summer,summer
372,17,10,94,no,fall,fall
242,22,7,91,no,summer,summer
937,18,7,09,yes,summer,summer
373,21,10,94,no,fall,fall
243,5,8,91,no,summer,summer
938,18,7,09,yes,summer,summer
374,21,10,94,no,fall,fall
244,5,8,91,no,summer,summer
939,4,11,10,no,fall,fall
375,8,12,94,no,winter,winter
245,19,8,91,no,summer,summer
940,10,11,10,no,fall,fall
376,21,1,95,yes,winter,winter
246,19,8,91,no,summer,summer
941,21,5,08,no,spring,spring
377,21,1,95,yes,winter,winter
247,27,8,91,no,summer,summer
942,25,5,08,yes,spring,spring
378,10,3,95,no,winter,winter
248,27,8,91,no,summer,summer
943,2,1,10,yes,winter,winter
379,10,3,95,no,winter,winter
249,29,8,91,no,summer,summer
944,3,1,10,yes,winter,winter
380,29,5,95,no,spring,spring
945,29,6,10,no,summer,summer
250,1,9,91,yes,summer,summer
381,29,5,95,no,spring,spring
946,2,7,10,no,summer,summer
251,7,9,91,yes,fall,fall
382,1,4,95,yes,spring,spring
947,14,12,10,no,fall,fall
252,7,9,91,yes,fall,fall
383,1,4,95,yes,spring,spring
253,26,9,91,no,fall,fall
948,13,12,10,no,fall,fall
384,5,6,95,no,summer,summer
254,26,9,91,no,fall,fall
949,13,12,10,no,fall,fall
385,9,6,95,no,summer,summer
255,1,10,91,no,fall,fall
950,23,6,10,no,summer,summer
256,1,10,91,no,fall,fall
386,15,6,95,no,spring,spring
951,23,6,10,no,summer,summer
257,8,10,91,no,fall,fall
387,10,7,95,no,summer,summer
952,1,6,01,no,spring,spring
258,8,10,91,no,fall,fall
388,10,7,95,no,summer,summer
953,1,10,02,no,fall,fall
259,16,10,91,no,fall,fall
389,13,7,95,no,summer,summer
954,22,7,10,no,summer,summer
260,16,10,91,no,fall,fall
390,15,7,95,yes,summer,summer
955,22,7,10,no,summer,summer
261,25,10,91,no,fall,fall
391,30,7,95,yes,summer,summer
956,21,9,10,no,summer,summer
262,3,11,91,yes,fall,fall
392,30,7,95,yes,summer,summer
957,21,9,10,no,summer,summer
263,8,10,91,no,fall,fall
393,11,8,95,no,summer,summer
958,28,7,10,no,summer,summer
264,14,10,91,no,fall,fall
394,11,8,95,no,summer,summer
959,8,9,10,no,fall,fall
265,20,11,91,no,fall,fall
395,11,9,95,no,summer,summer
960,12,1,10,no,winter,winter
266,20,11,91,no,fall,fall
396,11,9,95,no,summer,summer
961,12,1,10,no,winter,winter
267,30,11,91,yes,fall,fall
397,26,9,95,no,fall,fall
268,30,11,91,yes,fall,fall
962,15,7,74,no,summer,summer
398,26,9,95,no,fall,fall
269,6,12,91,no,winter,winter
963,15,7,74,no,summer,summer
399,5,10,95,no,fall,fall
964,29,10,78,yes,fall,fall
270,6,12,91,no,winter,winter
400,6,10,95,no,fall,fall
965,7,11,78,no,fall,fall
271,21,1,92,no,winter,winter
401,16,11,95,no,fall,fall
966,6,1,09,no,winter,winter
272,21,1,92,no,winter,winter
402,16,11,95,no,fall,fall
967,8,1,09,no,winter,winter
273,1,2,92,yes,winter,winter
403,10,12,95,yes,fall,fall
968,9,1,08,no,winter,winter
274,4,2,92,no,winter,winter
404,11,12,95,no,fall,fall
969,9,1,08,no,winter,winter
275,16,2,92,yes,winter,winter
405,27,11,95,no,fall,fall
276,16,2,92,yes,winter,winter
970,1,11,78,no,fall,fall
406,29,11,95,no,fall,fall
277,28,8,92,no,summer,summer
971,1,11,78,no,fall,fall
278,28,8,92,no,summer,summer
407,17,2,96,yes,winter,winter
972,16,5,86,no,spring,spring
408,19,2,96,no,winter,winter
279,28,8,92,no,summer,summer
973,16,5,86,no,spring,spring
280,28,8,92,no,summer,summer
409,20,4,96,yes,spring,spring
974,8,2,21,no,winter,winter
281,31,1,92,no,winter,winter
410,20,4,96,yes,spring,spring
975,8,2,21,no,winter,winter
282,31,1,92,no,winter,winter
411,17,5,96,no,spring,spring
976,13,7,86,yes,summer,summer
283,28,2,92,no,winter,winter
412,19,5,96,yes,spring,spring
977,24,7,86,no,summer,summer
284,4,3,92,no,spring,spring
413,5,7,96,no,summer,summer
978,28,3,87,yes,spring,spring
285,12,3,92,no,winter,winter
414,6,7,96,yes,summer,summer
979,5,4,87,yes,spring,spring
286,12,3,92,no,winter,winter
415,16,7,96,no,summer,summer
980,12,5,10,no,spring,spring
287,13,3,92,no,winter,winter
416,16,7,96,no,summer,summer
981,12,5,10,no,spring,spring
288,13,3,92,no,winter,winter
417,18,4,96,no,spring,spring
982,28,10,21,no,fall,fall
289,19,3,92,no,winter,winter
418,8,5,96,no,spring,spring
983,28,10,21,no,fall,fall
419,17,6,96,no,spring,spring
290,19,3,92,no,winter,winter
984,2,4,87,no,spring,spring
291,26,3,92,no,spring,spring
420,21,6,96,no,summer,summer
985,2,4,87,no,spring,spring
292,26,3,92,no,spring,spring
421,16,7,96,no,summer,summer
986,19,7,89,no,summer,summer
293,25,4,92,yes,spring,spring
422,18,7,96,no,summer,summer
987,20,7,89,no,summer,summer
294,25,4,92,yes,spring,spring
423,24,7,96,no,summer,summer
988,23,8,89,no,summer,summer
295,9,5,92,yes,spring,spring
424,25,7,96,no,summer,summer
989,18,10,89,no,fall,fall
296,9,5,92,yes,spring,spring
425,29,11,96,no,fall,fall
990,9,6,95,no,summer,summer
297,18,5,92,no,spring,spring
426,29,11,96,no,fall,fall
991,6,4,10,no,spring,spring
298,18,5,92,no,spring,spring
427,29,12,96,yes,winter,winter
992,6,4,10,no,spring,spring
299,25,5,92,no,spring,spring
428,29,12,96,yes,winter,winter
993,27,5,10,no,spring,spring
300,25,5,92,no,spring,spring
994,27,5,10,no,spring,spring
429,9,1,97,no,winter,winter
301,31,7,92,no,summer,summer
302,31,7,92,no,summer,summer
430,9,1,97,no,winter,winter
995,17,6,22,no,spring,spring
303,31,7,92,no,summer,summer
996,25,6,22,yes,summer,summer
431,18,3,97,no,winter,winter
997,19,7,96,no,summer,summer
304,31,7,92,no,summer,summer
432,24,3,97,no,spring,spring
998,19,7,96,no,summer,summer
305,18,12,92,no,fall,fall
433,30,3,97,yes,spring,spring
999,8,11,96,no,fall,fall
306,18,12,92,no,fall,fall
434,3,4,97,no,spring,spring
1000,9,11,96,yes,fall,fall
307,17,6,92,no,spring,spring
435,29,10,06,yes,fall,fall
1001,5,12,10,yes,winter,winter
308,30,7,92,no,summer,summer
436,29,10,06,yes,fall,fall
1002,15,12,10,no,fall,fall
309,18,9,92,no,summer,summer
437,19,4,97,yes,spring,spring
1003,22,6,22,no,summer,summer
310,18,9,92,no,summer,summer
1004,22,6,22,no,summer,summer
438,23,4,97,no,spring,spring
1005,29,4,99,no,spring,spring
439,22,4,97,no,spring,spring
311,6,10,92,no,fall,fall
1006,12,5,99,no,spring,spring
312,6,10,92,no,fall,fall
440,14,5,97,no,spring,spring
1007,8,6,05,no,summer,summer
313,21,12,92,no,winter,winter
441,1,5,97,no,spring,spring
1008,23,7,05,yes,summer,summer
314,21,12,92,no,winter,winter
442,1,5,97,no,spring,spring
1009,25,7,05,no,summer,summer
443,29,5,97,no,spring,spring
315,15,3,93,no,winter,winter
1010,30,9,22,no,fall,fall
444,29,5,97,no,spring,spring
316,15,3,93,no,winter,winter
1011,5,10,22,no,fall,fall
445,10,6,97,no,spring,spring
317,12,4,93,no,spring,spring
1012,24,3,09,no,spring,spring
446,10,6,97,no,spring,spring
318,12,4,93,no,spring,spring
1013,21,5,09,no,spring,spring
447,13,5,07,yes,spring,spring
1014,1,3,09,yes,winter,winter
319,27,4,93,no,spring,spring
448,13,5,07,yes,spring,spring
320,27,4,93,no,spring,spring
1015,1,7,09,no,summer,summer
449,12,6,97,no,spring,spring
1016,30,9,22,no,fall,fall
321,29,7,93,no,summer,summer
450,12,6,97,no,spring,spring
1017,30,9,22,no,fall,fall
322,29,7,93,no,summer,summer
451,17,6,97,no,spring,spring
323,29,7,93,no,summer,summer
452,20,6,97,no,spring,spring
1018,29,4,23,yes,spring,spring
324,30,7,93,no,summer,summer
453,10,7,97,no,summer,summer
1019,9,5,23,no,spring,spring
325,29,7,93,no,summer,summer
454,10,7,97,no,summer,summer
326,29,7,93,no,summer,summer
1020,29,10,24,no,fall,fall
455,11,7,97,no,summer,summer
327,4,7,93,yes,summer,summer
1021,29,10,24,no,fall,fall
456,11,7,97,no,summer,summer
328,4,7,93,yes,summer,summer
1022,7,5,25,no,spring,spring
457,13,10,97,no,fall,fall
329,14,7,93,no,summer,summer
1023,7,5,25,no,spring,spring
458,13,10,97,no,fall,fall
330,14,7,93,no,summer,summer
1024,1,3,27,no,winter,winter
331,25,7,93,yes,summer,summer
459,4,1,98,yes,winter,winter
1025,1,9,27,no,summer,summer
332,14,8,93,yes,summer,summer
460,10,1,98,yes,winter,winter
1026,9,1,27,yes,winter,winter
461,16,1,98,no,winter,winter
333,17,10,93,yes,fall,fall
1027,9,1,27,yes,winter,winter
462,16,1,98,no,winter,winter
334,17,10,93,yes,fall,fall
1028,24,8,27,no,summer,summer
335,1,11,93,no,fall,fall
463,9,3,98,no,spring,spring
336,1,3,94,no,winter,winter
1029,25,8,27,no,summer,summer
464,10,3,98,no,winter,winter
337,26,11,93,no,fall,fall
1030,1,4,28,yes,spring,spring
465,3,1,99,yes,winter,winter
338,26,11,93,no,fall,fall
1031,1,4,28,yes,spring,spring
466,3,1,99,yes,winter,winter
339,23,1,94,yes,winter,winter
467,31,7,08,no,summer,summer
1032,18,1,29,no,winter,winter
340,6,2,94,yes,winter,winter
468,4,8,08,no,summer,summer
1033,20,1,29,yes,winter,winter
469,28,3,98,yes,spring,spring
341,5,1,94,no,winter,winter
470,15,4,98,no,spring,spring
1034,5,4,29,no,spring,spring
342,5,1,94,no,winter,winter
471,21,5,98,no,spring,spring
1035,9,4,29,no,spring,spring
343,16,1,94,yes,winter,winter
472,18,6,98,no,spring,spring
1036,18,11,29,yes,fall,fall
344,17,1,94,no,winter,winter
473,18,6,98,no,spring,spring
1037,18,11,29,yes,fall,fall
345,28,1,94,no,winter,winter
474,4,7,98,yes,summer,summer
346,28,1,94,no,winter,winter
475,31,7,98,no,summer,summer
1038,26,6,30,no,summer,summer
347,16,4,94,yes,spring,spring
476,10,7,98,no,summer,summer
1039,26,6,30,no,summer,summer
348,26,4,94,no,spring,spring
477,10,7,98,no,summer,summer
1040,26,6,30,no,summer,summer
349,18,5,94,no,spring,spring
1041,26,6,30,no,summer,summer
478,4,7,98,yes,summer,summer
350,18,5,94,no,spring,spring
479,5,7,98,yes,summer,summer
1042,27,6,30,no,summer,summer
351,22,5,94,yes,spring,spring
480,22,7,98,no,summer,summer
1043,27,6,30,no,summer,summer
352,22,5,94,yes,spring,spring
481,31,7,98,no,summer,summer
1044,8,9,31,no,fall,fall
353,18,6,94,yes,spring,spring
482,1,8,98,yes,summer,summer
1045,29,9,31,no,fall,fall
354,18,6,94,yes,spring,spring
483,1,8,98,yes,summer,summer
1046,4,5,33,no,spring,spring
355,24,7,94,yes,summer,summer
484,10,8,98,no,summer,summer
1047,4,5,33,no,spring,spring
485,17,8,98,no,summer,summer
356,24,7,94,yes,summer,summer
1048,25,10,33,no,fall,fall
486,24,12,98,no,winter,winter
357,4,7,95,no,summer,summer
1049,25,10,33,no,fall,fall
487,29,12,98,no,winter,winter
358,4,7,95,no,summer,summer
1050,20,11,33,yes,fall,fall
488,2,9,98,no,summer,summer
359,25,5,94,no,spring,spring
1051,20,11,33,yes,fall,fall
489,2,9,98,no,summer,summer
360,25,5,94,no,spring,spring
1052,1,12,33,no,fall,fall
490,23,11,98,no,fall,fall
361,1,8,94,no,summer,summer
1053,1,2,34,no,winter,winter
491,25,11,98,no,fall,fall
1054,16,4,34,yes,spring,spring
362,1,8,94,no,summer,summer
363,4,8,94,no,summer,summer
1055,24,4,34,no,spring,spring
492,13,2,99,yes,winter,winter
1056,1,6,35,no,spring,spring
364,4,8,94,no,summer,summer
493,13,2,99,yes,winter,winter
1057,1,7,35,yes,summer,summer
494,21,2,99,yes,winter,winter
365,4,8,94,no,summer,summer
1058,10,1,35,no,winter,winter
495,21,2,99,yes,winter,winter
366,4,8,94,no,summer,summer
1059,15,1,35,no,winter,winter
496,13,1,99,no,winter,winter
367,27,8,94,yes,summer,summer
497,15,1,99,no,winter,winter
1060,25,8,35,yes,summer,summer
368,27,8,94,yes,summer,summer
369,28,8,94,yes,summer,summer
498,25,1,99,no,winter,winter
1061,25,8,35,yes,summer,summer
499,25,1,99,no,winter,winter
370,28,8,94,yes,summer,summer
1062,10,3,36,no,winter,winter
500,29,1,99,no,winter,winter
371,17,10,94,no,fall,fall
1063,12,3,36,no,winter,winter
372,17,10,94,no,fall,fall
501,29,1,99,no,winter,winter
1064,12,4,36,yes,spring,spring
373,21,10,94,no,fall,fall
502,11,2,99,no,winter,winter
1065,23,4,36,no,spring,spring
374,21,10,94,no,fall,fall
503,11,2,99,no,winter,winter
1066,13,7,36,yes,summer,summer
375,8,12,94,no,winter,winter
1067,19,7,36,yes,summer,summer
504,1,3,99,no,winter,winter
376,21,1,95,yes,winter,winter
1068,5,7,36,yes,summer,summer
505,30,7,99,no,summer,summer
1069,17,7,36,no,summer,summer
506,5,3,99,no,spring,spring
377,21,1,95,yes,winter,winter
1070,16,3,36,yes,winter,winter
507,5,3,99,no,spring,spring
378,10,3,95,no,winter,winter
508,1,4,99,no,spring,spring
1071,25,3,36,no,spring,spring
379,10,3,95,no,winter,winter
1072,15,8,36,no,summer,summer
509,1,4,99,no,spring,spring
380,29,5,95,no,spring,spring
510,1,4,99,no,spring,spring
381,29,5,95,no,spring,spring
1073,15,8,36,no,summer,summer
511,30,6,99,no,summer,summer
1074,1,9,36,no,summer,summer
382,1,4,95,yes,spring,spring
512,23,4,99,no,spring,spring
383,1,4,95,yes,spring,spring
1075,1,9,36,no,summer,summer
1076,13,1,37,no,winter,winter
513,23,4,99,no,spring,spring
384,5,6,95,no,summer,summer
514,1,4,99,no,spring,spring
1077,14,1,37,no,winter,winter
385,9,6,95,no,summer,summer
515,31,5,99,no,spring,spring
1078,26,4,37,yes,spring,spring
386,15,6,95,no,spring,spring
516,4,5,99,no,spring,spring
1079,28,4,37,no,spring,spring
387,10,7,95,no,summer,summer
517,4,5,99,no,spring,spring
1080,1,9,38,no,summer,summer
388,10,7,95,no,summer,summer
518,12,6,99,yes,spring,spring
389,13,7,95,no,summer,summer
1081,1,9,38,no,summer,summer
519,22,6,99,no,summer,summer
390,15,7,95,yes,summer,summer
1082,15,10,38,no,fall,fall
520,16,6,99,no,spring,spring
391,30,7,95,yes,summer,summer
1083,6,12,38,no,winter,winter
521,25,6,99,no,summer,summer
392,30,7,95,yes,summer,summer
1084,6,12,38,no,winter,winter
522,18,6,99,no,spring,spring
393,11,8,95,no,summer,summer
523,19,6,99,yes,spring,spring
1085,14,3,41,no,winter,winter
394,11,8,95,no,summer,summer
524,21,6,99,no,summer,summer
1086,14,3,41,no,winter,winter
395,11,9,95,no,summer,summer
525,21,6,99,no,summer,summer
1087,14,5,41,no,spring,spring
526,28,6,99,no,summer,summer
396,11,9,95,no,summer,summer
527,1,7,99,no,summer,summer
1088,15,6,41,yes,spring,spring
397,26,9,95,no,fall,fall
528,4,7,99,yes,summer,summer
1089,2,8,41,no,summer,summer
398,26,9,95,no,fall,fall
529,5,7,99,no,summer,summer
399,5,10,95,no,fall,fall
1090,2,8,41,no,summer,summer
530,6,7,99,no,summer,summer
1091,25,9,41,no,fall,fall
400,6,10,95,no,fall,fall
531,6,7,99,no,summer,summer
1092,25,9,41,no,fall,fall
401,16,11,95,no,fall,fall
532,16,7,99,no,summer,summer
402,16,11,95,no,fall,fall
1093,22,9,42,no,fall,fall
533,16,7,99,no,summer,summer
403,10,12,95,yes,fall,fall
1094,22,9,42,no,fall,fall
534,9,8,99,no,summer,summer
404,11,12,95,no,fall,fall
535,9,8,99,no,summer,summer
405,27,11,95,no,fall,fall
1095,27,12,42,yes,winter,winter
536,3,9,99,no,fall,fall
406,29,11,95,no,fall,fall
1096,27,12,42,yes,winter,winter
537,3,9,99,no,fall,fall
1097,10,9,43,no,summer,summer
407,17,2,96,yes,winter,winter
538,7,9,99,no,fall,fall
1098,10,9,43,no,summer,summer
408,19,2,96,no,winter,winter
539,7,9,99,no,fall,fall
409,20,4,96,yes,spring,spring
1099,19,10,43,no,fall,fall
540,7,9,99,no,fall,fall
1100,19,10,43,no,fall,fall
410,20,4,96,yes,spring,spring
541,7,9,99,no,fall,fall
411,17,5,96,no,spring,spring
1101,11,12,44,yes,fall,fall
542,23,9,99,no,fall,fall
412,19,5,96,yes,spring,spring
1102,18,7,45,no,summer,summer
543,23,9,99,no,fall,fall
413,5,7,96,no,summer,summer
1103,18,7,45,no,summer,summer
544,24,9,99,no,fall,fall
414,6,7,96,yes,summer,summer
1104,17,6,46,yes,spring,spring
545,24,9,99,no,fall,fall
415,16,7,96,no,summer,summer
1105,17,6,46,yes,spring,spring
546,1,10,99,no,fall,fall
416,16,7,96,no,summer,summer
1106,29,7,46,yes,summer,summer
547,1,10,99,no,fall,fall
417,18,4,96,no,spring,spring
1107,29,7,46,yes,summer,summer
548,7,12,99,no,winter,winter
418,8,5,96,no,spring,spring
549,7,12,99,no,winter,winter
1108,15,9,46,yes,summer,summer
419,17,6,96,no,spring,spring
550,30,12,99,no,winter,winter
1109,15,9,46,yes,summer,summer
420,21,6,96,no,summer,summer
551,30,12,99,no,winter,winter
1110,30,1,47,no,winter,winter
421,16,7,96,no,summer,summer
552,17,1,00,no,winter,winter
1111,8,2,47,no,winter,winter
553,22,1,00,yes,winter,winter
422,18,7,96,no,summer,summer
1112,5,2,47,no,winter,winter
554,13,4,00,no,spring,spring
423,24,7,96,no,summer,summer
1113,5,2,47,no,winter,winter
424,25,7,96,no,summer,summer
555,14,4,00,no,spring,spring
1114,5,4,47,no,spring,spring
556,20,4,00,no,spring,spring
1115,12,4,47,no,spring,spring
425,29,11,96,no,fall,fall
1116,30,4,47,no,spring,spring
557,21,4,00,no,spring,spring
426,29,11,96,no,fall,fall
1117,30,4,47,no,spring,spring
558,14,7,00,no,summer,summer
427,29,12,96,yes,winter,winter
1118,1,9,47,yes,summer,summer
559,14,7,00,no,summer,summer
428,29,12,96,yes,winter,winter
1119,1,9,47,yes,summer,summer
560,1,8,00,no,summer,summer
429,9,1,97,no,winter,winter
1120,16,3,48,no,winter,winter
561,1,8,00,no,summer,summer
430,9,1,97,no,winter,winter
1121,16,3,48,no,winter,winter
562,19,5,00,no,spring,spring
431,18,3,97,no,winter,winter
1122,21,4,48,no,spring,spring
563,14,7,00,no,summer,summer
432,24,3,97,no,spring,spring
1123,21,4,48,no,spring,spring
433,30,3,97,yes,spring,spring
564,3,7,00,no,summer,summer
1124,1,11,50,no,fall,fall
434,3,4,97,no,spring,spring
565,3,7,00,no,summer,summer
1125,1,11,50,no,fall,fall
435,29,10,06,yes,fall,fall
566,14,7,00,no,summer,summer
1126,1,5,48,no,spring,spring
436,29,10,06,yes,fall,fall
567,29,10,00,yes,fall,fall
1127,31,10,48,yes,fall,fall
437,19,4,97,yes,spring,spring
568,29,10,00,yes,fall,fall
1128,31,5,48,yes,spring,spring
569,2,11,00,no,fall,fall
438,23,4,97,no,spring,spring
1129,31,5,48,yes,spring,spring
439,22,4,97,no,spring,spring
1130,14,9,48,no,summer,summer
570,27,11,00,no,fall,fall
440,14,5,97,no,spring,spring
1131,14,9,48,no,summer,summer
571,27,11,00,no,fall,fall
572,10,2,01,yes,winter,winter
441,1,5,97,no,spring,spring
1132,22,8,49,yes,summer,summer
573,10,2,01,yes,winter,winter
1133,22,8,49,yes,summer,summer
442,1,5,97,no,spring,spring
574,1,4,01,yes,spring,spring
443,29,5,97,no,spring,spring
575,1,4,01,yes,spring,spring
1134,17,9,49,no,summer,summer
444,29,5,97,no,spring,spring
576,1,6,01,no,spring,spring
1135,17,9,49,no,summer,summer
445,10,6,97,no,spring,spring
577,1,6,01,no,spring,spring
446,10,6,97,no,spring,spring
578,31,7,01,no,summer,summer
1136,24,3,50,no,spring,spring
447,13,5,07,yes,spring,spring
579,31,7,01,no,summer,summer
1137,29,3,50,no,spring,spring
580,1,7,01,yes,summer,summer
448,13,5,07,yes,spring,spring
1138,8,4,50,no,spring,spring
581,1,7,01,yes,summer,summer
449,12,6,97,no,spring,spring
1139,20,4,50,no,spring,spring
582,11,9,01,no,summer,summer
450,12,6,97,no,spring,spring
1140,20,4,50,no,spring,spring
583,11,9,01,no,summer,summer
451,17,6,97,no,spring,spring
1141,15,6,50,no,spring,spring
452,20,6,97,no,spring,spring
584,19,9,01,no,summer,summer
1142,1,8,50,no,summer,summer
453,10,7,97,no,summer,summer
585,19,9,01,no,summer,summer
1143,1,8,50,no,summer,summer
454,10,7,97,no,summer,summer
586,14,4,02,yes,spring,spring
1144,21,11,50,no,fall,fall
455,11,7,97,no,summer,summer
587,14,4,02,yes,spring,spring
456,11,7,97,no,summer,summer
1145,21,11,50,no,fall,fall
588,20,5,02,no,spring,spring
457,13,10,97,no,fall,fall
589,20,5,02,no,spring,spring
458,13,10,97,no,fall,fall
1146,9,2,51,no,winter,winter
590,14,5,02,no,spring,spring
459,4,1,98,yes,winter,winter
1147,9,2,51,no,winter,winter
591,14,5,02,no,spring,spring
460,10,1,98,yes,winter,winter
1148,19,12,51,no,fall,fall
461,16,1,98,no,winter,winter
592,17,5,02,no,spring,spring
1149,19,12,51,no,fall,fall
462,16,1,98,no,winter,winter
593,7,6,02,no,summer,summer
1150,14,1,52,yes,winter,winter
463,9,3,98,no,spring,spring
594,20,5,02,no,spring,spring
1151,14,1,52,yes,winter,winter
464,10,3,98,no,winter,winter
595,22,5,02,no,spring,spring
1152,1,4,52,no,spring,spring
596,30,5,02,no,spring,spring
465,3,1,99,yes,winter,winter
1153,1,5,52,no,spring,spring
597,30,5,02,no,spring,spring
466,3,1,99,yes,winter,winter
467,31,7,08,no,summer,summer
1154,31,12,53,no,winter,winter
598,1,5,02,no,spring,spring
468,4,8,08,no,summer,summer
1155,21,5,53,no,spring,spring
599,1,5,02,no,spring,spring
469,28,3,98,yes,spring,spring
600,9,6,02,yes,summer,summer
1156,21,5,53,no,spring,spring
470,15,4,98,no,spring,spring
1157,14,7,53,no,summer,summer
601,9,6,02,yes,summer,summer
471,21,5,98,no,spring,spring
1158,14,7,53,no,summer,summer
602,11,6,02,no,spring,spring
472,18,6,98,no,spring,spring
1159,24,8,53,yes,summer,summer
603,11,6,02,no,spring,spring
473,18,6,98,no,spring,spring
1160,5,9,53,no,fall,fall
604,11,6,02,no,spring,spring
474,4,7,98,yes,summer,summer
1161,30,1,54,no,winter,winter
605,11,6,02,no,spring,spring
1162,30,1,54,no,winter,winter
475,31,7,98,no,summer,summer
606,21,6,02,no,summer,summer
1163,15,2,54,yes,winter,winter
476,10,7,98,no,summer,summer
607,21,6,02,no,summer,summer
1164,18,2,54,no,winter,winter
477,10,7,98,no,summer,summer
1165,7,4,54,no,spring,spring
608,23,6,02,yes,summer,summer
1166,7,4,54,no,spring,spring
609,23,6,02,yes,summer,summer
478,4,7,98,yes,summer,summer
1167,11,9,54,no,summer,summer
479,5,7,98,yes,summer,summer
610,24,6,02,no,summer,summer
1168,13,9,54,yes,summer,summer
611,24,6,02,no,summer,summer
480,22,7,98,no,summer,summer
481,31,7,98,no,summer,summer
612,28,6,02,no,summer,summer
1169,1,7,55,no,summer,summer
482,1,8,98,yes,summer,summer
1170,31,8,55,no,summer,summer
613,30,6,02,yes,summer,summer
483,1,8,98,yes,summer,summer
1171,11,7,55,yes,summer,summer
614,28,6,02,no,summer,summer
484,10,8,98,no,summer,summer
1172,11,7,55,yes,summer,summer
615,1,7,02,no,summer,summer
485,17,8,98,no,summer,summer
1173,12,11,55,no,fall,fall
616,2,7,02,no,summer,summer
486,24,12,98,no,winter,winter
1174,12,11,55,no,fall,fall
617,2,7,02,no,summer,summer
487,29,12,98,no,winter,winter
1175,14,10,54,no,fall,fall
618,3,7,02,no,summer,summer
488,2,9,98,no,summer,summer
1176,15,10,54,no,fall,fall
489,2,9,98,no,summer,summer
619,3,7,02,no,summer,summer
1177,3,1,56,no,winter,winter
490,23,11,98,no,fall,fall
620,30,7,02,no,summer,summer
1178,18,1,56,no,winter,winter
491,25,11,98,no,fall,fall
621,30,7,02,no,summer,summer
492,13,2,99,yes,winter,winter
1179,30,8,56,no,summer,summer
622,1,7,02,no,summer,summer
493,13,2,99,yes,winter,winter
623,1,7,02,no,summer,summer
1180,31,8,56,no,summer,summer
624,12,8,02,no,summer,summer
1181,1,11,56,no,fall,fall
494,21,2,99,yes,winter,winter
1182,1,11,56,no,fall,fall
495,21,2,99,yes,winter,winter
625,12,8,02,no,summer,summer
1183,9,12,56,yes,winter,winter
496,13,1,99,no,winter,winter
626,16,11,02,yes,fall,fall
1184,9,12,56,yes,winter,winter
